die_id,source,row,col,x_um,y_um,cell_name,site,test_enabled,bin,notes
D01977,gds_references,,,15858.0,34545.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01978,gds_references,,,19382.0,34545.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01979,gds_references,,,22906.0,34545.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01980,gds_references,,,26430.0,34545.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01981,gds_references,,,29954.0,34545.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01982,gds_references,,,33478.0,34545.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01983,gds_references,,,37002.0,34545.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01984,gds_references,,,40526.0,34545.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01985,gds_references,,,44050.0,34545.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01986,gds_references,,,47574.0,34545.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01987,gds_references,,,51098.0,34545.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01988,gds_references,,,54622.0,34545.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01989,gds_references,,,-54622.0,36190.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01990,gds_references,,,-51098.0,36190.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01991,gds_references,,,-47574.0,36190.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01992,gds_references,,,-44050.0,36190.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01993,gds_references,,,-40526.0,36190.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01994,gds_references,,,-37002.0,36190.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01995,gds_references,,,-33478.0,36190.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01996,gds_references,,,-29954.0,36190.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01997,gds_references,,,-26430.0,36190.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01998,gds_references,,,-22906.0,36190.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01999,gds_references,,,-19382.0,36190.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02000,gds_references,,,-15858.0,36190.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02001,gds_references,,,-12334.0,36190.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02002,gds_references,,,-8810.0,36190.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02003,gds_references,,,-5286.0,36190.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02004,gds_references,,,-1762.0,36190.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02005,gds_references,,,1762.0,36190.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02006,gds_references,,,5286.0,36190.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02007,gds_references,,,8810.0,36190.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02008,gds_references,,,12334.0,36190.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02009,gds_references,,,15858.0,36190.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02010,gds_references,,,19382.0,36190.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02011,gds_references,,,22906.0,36190.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02012,gds_references,,,26430.0,36190.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02013,gds_references,,,29954.0,36190.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02014,gds_references,,,33478.0,36190.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02015,gds_references,,,37002.0,36190.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02016,gds_references,,,40526.0,36190.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02017,gds_references,,,44050.0,36190.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02018,gds_references,,,47574.0,36190.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02019,gds_references,,,51098.0,36190.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02020,gds_references,,,54622.0,36190.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02021,gds_references,,,-54622.0,37835.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02022,gds_references,,,-51098.0,37835.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02023,gds_references,,,-47574.0,37835.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02024,gds_references,,,-44050.0,37835.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02025,gds_references,,,-40526.0,37835.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02026,gds_references,,,-37002.0,37835.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02027,gds_references,,,-33478.0,37835.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02028,gds_references,,,-29954.0,37835.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02029,gds_references,,,-26430.0,37835.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02030,gds_references,,,-22906.0,37835.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02031,gds_references,,,-19382.0,37835.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02032,gds_references,,,-15858.0,37835.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02033,gds_references,,,-12334.0,37835.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02034,gds_references,,,-8810.0,37835.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02035,gds_references,,,-5286.0,37835.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02036,gds_references,,,-1762.0,37835.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02037,gds_references,,,1762.0,37835.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02038,gds_references,,,5286.0,37835.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02039,gds_references,,,8810.0,37835.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02040,gds_references,,,12334.0,37835.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02041,gds_references,,,15858.0,37835.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02042,gds_references,,,19382.0,37835.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02043,gds_references,,,22906.0,37835.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02044,gds_references,,,26430.0,37835.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02045,gds_references,,,29954.0,37835.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02046,gds_references,,,33478.0,37835.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02047,gds_references,,,37002.0,37835.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02048,gds_references,,,40526.0,37835.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02049,gds_references,,,44050.0,37835.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02050,gds_references,,,47574.0,37835.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02051,gds_references,,,51098.0,37835.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02052,gds_references,,,54622.0,37835.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02053,gds_references,,,-51098.0,39480.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02054,gds_references,,,-47574.0,39480.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02055,gds_references,,,-44050.0,39480.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02056,gds_references,,,-40526.0,39480.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02057,gds_references,,,-37002.0,39480.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02058,gds_references,,,-33478.0,39480.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02059,gds_references,,,-29954.0,39480.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02060,gds_references,,,-26430.0,39480.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02061,gds_references,,,-22906.0,39480.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02062,gds_references,,,-19382.0,39480.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02063,gds_references,,,-15858.0,39480.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02064,gds_references,,,-12334.0,39480.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02065,gds_references,,,-8810.0,39480.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02066,gds_references,,,-5286.0,39480.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02067,gds_references,,,-1762.0,39480.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02068,gds_references,,,1762.0,39480.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02069,gds_references,,,5286.0,39480.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02070,gds_references,,,8810.0,39480.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02071,gds_references,,,12334.0,39480.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02072,gds_references,,,15858.0,39480.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02073,gds_references,,,19382.0,39480.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02074,gds_references,,,22906.0,39480.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02075,gds_references,,,26430.0,39480.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02076,gds_references,,,29954.0,39480.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02077,gds_references,,,33478.0,39480.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02078,gds_references,,,37002.0,39480.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02079,gds_references,,,40526.0,39480.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02080,gds_references,,,44050.0,39480.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02081,gds_references,,,47574.0,39480.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02082,gds_references,,,51098.0,39480.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02083,gds_references,,,-51098.0,41125.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02084,gds_references,,,-47574.0,41125.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02085,gds_references,,,-44050.0,41125.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02086,gds_references,,,-40526.0,41125.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02087,gds_references,,,-37002.0,41125.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02088,gds_references,,,-33478.0,41125.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02089,gds_references,,,-29954.0,41125.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02090,gds_references,,,-26430.0,41125.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02091,gds_references,,,-22906.0,41125.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02092,gds_references,,,-19382.0,41125.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02093,gds_references,,,-15858.0,41125.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02094,gds_references,,,-12334.0,41125.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02095,gds_references,,,-8810.0,41125.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02096,gds_references,,,-5286.0,41125.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02097,gds_references,,,-1762.0,41125.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02098,gds_references,,,1762.0,41125.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02099,gds_references,,,5286.0,41125.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02100,gds_references,,,8810.0,41125.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02101,gds_references,,,12334.0,41125.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02102,gds_references,,,15858.0,41125.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02103,gds_references,,,19382.0,41125.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02104,gds_references,,,22906.0,41125.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02105,gds_references,,,26430.0,41125.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02106,gds_references,,,29954.0,41125.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02107,gds_references,,,33478.0,41125.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02108,gds_references,,,37002.0,41125.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02109,gds_references,,,40526.0,41125.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02110,gds_references,,,44050.0,41125.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02111,gds_references,,,47574.0,41125.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02112,gds_references,,,51098.0,41125.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02113,gds_references,,,-47574.0,42770.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02114,gds_references,,,-40526.0,42770.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02115,gds_references,,,-37002.0,42770.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02116,gds_references,,,-33478.0,42770.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02117,gds_references,,,-29954.0,42770.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02118,gds_references,,,-26430.0,42770.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02119,gds_references,,,-22906.0,42770.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02120,gds_references,,,-19382.0,42770.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02121,gds_references,,,-15858.0,42770.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02122,gds_references,,,-12334.0,42770.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02123,gds_references,,,-5286.0,42770.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02124,gds_references,,,-1762.0,42770.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02125,gds_references,,,1762.0,42770.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02126,gds_references,,,5286.0,42770.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02127,gds_references,,,8810.0,42770.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02128,gds_references,,,12334.0,42770.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02129,gds_references,,,15858.0,42770.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02130,gds_references,,,19382.0,42770.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02131,gds_references,,,22906.0,42770.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02132,gds_references,,,29954.0,42770.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02133,gds_references,,,33478.0,42770.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02134,gds_references,,,37002.0,42770.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02135,gds_references,,,40526.0,42770.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02136,gds_references,,,44050.0,42770.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02137,gds_references,,,47574.0,42770.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02138,gds_references,,,-47574.0,44415.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02139,gds_references,,,-40526.0,44415.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02140,gds_references,,,-37002.0,44415.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02141,gds_references,,,-33478.0,44415.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02142,gds_references,,,-29954.0,44415.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02143,gds_references,,,-26430.0,44415.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02144,gds_references,,,-22906.0,44415.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02145,gds_references,,,-19382.0,44415.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02146,gds_references,,,-15858.0,44415.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02147,gds_references,,,-12334.0,44415.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02148,gds_references,,,-5286.0,44415.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02149,gds_references,,,-1762.0,44415.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02150,gds_references,,,1762.0,44415.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02151,gds_references,,,5286.0,44415.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02152,gds_references,,,8810.0,44415.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02153,gds_references,,,12334.0,44415.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02154,gds_references,,,15858.0,44415.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02155,gds_references,,,19382.0,44415.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02156,gds_references,,,22906.0,44415.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02157,gds_references,,,29954.0,44415.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02158,gds_references,,,33478.0,44415.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02159,gds_references,,,37002.0,44415.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02160,gds_references,,,40526.0,44415.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02161,gds_references,,,44050.0,44415.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02162,gds_references,,,47574.0,44415.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02163,gds_references,,,-47574.0,46060.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02164,gds_references,,,-44050.0,46060.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02165,gds_references,,,-37002.0,46060.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02166,gds_references,,,-33478.0,46060.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02167,gds_references,,,-29954.0,46060.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02168,gds_references,,,-26430.0,46060.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02169,gds_references,,,-22906.0,46060.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02170,gds_references,,,-19382.0,46060.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02171,gds_references,,,-15858.0,46060.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02172,gds_references,,,-12334.0,46060.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02173,gds_references,,,-8810.0,46060.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02174,gds_references,,,-5286.0,46060.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02175,gds_references,,,-1762.0,46060.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02176,gds_references,,,1762.0,46060.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02177,gds_references,,,5286.0,46060.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02178,gds_references,,,8810.0,46060.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02179,gds_references,,,12334.0,46060.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02180,gds_references,,,15858.0,46060.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02181,gds_references,,,19382.0,46060.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02182,gds_references,,,22906.0,46060.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02183,gds_references,,,26430.0,46060.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02184,gds_references,,,29954.0,46060.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02185,gds_references,,,33478.0,46060.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02186,gds_references,,,37002.0,46060.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02187,gds_references,,,40526.0,46060.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02188,gds_references,,,44050.0,46060.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02189,gds_references,,,47574.0,46060.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02190,gds_references,,,-44050.0,47705.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02191,gds_references,,,-40526.0,47705.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02192,gds_references,,,-37002.0,47705.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02193,gds_references,,,-33478.0,47705.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02194,gds_references,,,-29954.0,47705.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02195,gds_references,,,-26430.0,47705.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02196,gds_references,,,-22906.0,47705.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02197,gds_references,,,-19382.0,47705.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02198,gds_references,,,-15858.0,47705.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02199,gds_references,,,-12334.0,47705.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02200,gds_references,,,-8810.0,47705.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02201,gds_references,,,-5286.0,47705.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02202,gds_references,,,-1762.0,47705.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02203,gds_references,,,1762.0,47705.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02204,gds_references,,,5286.0,47705.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02205,gds_references,,,8810.0,47705.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02206,gds_references,,,12334.0,47705.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02207,gds_references,,,15858.0,47705.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02208,gds_references,,,19382.0,47705.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02209,gds_references,,,22906.0,47705.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02210,gds_references,,,26430.0,47705.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02211,gds_references,,,29954.0,47705.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02212,gds_references,,,33478.0,47705.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02213,gds_references,,,37002.0,47705.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02214,gds_references,,,40526.0,47705.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02215,gds_references,,,44050.0,47705.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02216,gds_references,,,-44050.0,49350.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02217,gds_references,,,-40526.0,49350.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02218,gds_references,,,-37002.0,49350.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02219,gds_references,,,-33478.0,49350.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02220,gds_references,,,-29954.0,49350.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02221,gds_references,,,-26430.0,49350.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02222,gds_references,,,-22906.0,49350.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02223,gds_references,,,-19382.0,49350.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02224,gds_references,,,-15858.0,49350.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02225,gds_references,,,-12334.0,49350.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02226,gds_references,,,-8810.0,49350.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02227,gds_references,,,-5286.0,49350.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02228,gds_references,,,-1762.0,49350.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02229,gds_references,,,1762.0,49350.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02230,gds_references,,,5286.0,49350.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02231,gds_references,,,8810.0,49350.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02232,gds_references,,,12334.0,49350.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02233,gds_references,,,15858.0,49350.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02234,gds_references,,,19382.0,49350.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02235,gds_references,,,22906.0,49350.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02236,gds_references,,,26430.0,49350.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02237,gds_references,,,29954.0,49350.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02238,gds_references,,,33478.0,49350.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02239,gds_references,,,37002.0,49350.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02240,gds_references,,,40526.0,49350.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02241,gds_references,,,44050.0,49350.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02242,gds_references,,,-40526.0,50995.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02243,gds_references,,,-37002.0,50995.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02244,gds_references,,,-33478.0,50995.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02245,gds_references,,,-29954.0,50995.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02246,gds_references,,,-26430.0,50995.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02247,gds_references,,,-22906.0,50995.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02248,gds_references,,,-19382.0,50995.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02249,gds_references,,,-15858.0,50995.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02250,gds_references,,,-12334.0,50995.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02251,gds_references,,,-8810.0,50995.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02252,gds_references,,,-5286.0,50995.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02253,gds_references,,,-1762.0,50995.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02254,gds_references,,,1762.0,50995.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02255,gds_references,,,5286.0,50995.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02256,gds_references,,,8810.0,50995.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02257,gds_references,,,12334.0,50995.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02258,gds_references,,,15858.0,50995.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02259,gds_references,,,19382.0,50995.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02260,gds_references,,,22906.0,50995.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02261,gds_references,,,26430.0,50995.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02262,gds_references,,,29954.0,50995.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02263,gds_references,,,33478.0,50995.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02264,gds_references,,,37002.0,50995.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02265,gds_references,,,40526.0,50995.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02266,gds_references,,,-40526.0,52640.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02267,gds_references,,,-37002.0,52640.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02268,gds_references,,,-33478.0,52640.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02269,gds_references,,,-29954.0,52640.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D02270,gds_references,,,-26430.0,52640.0,single_die,,1,UNTESTED,Generated from selected top-cell references
