DIE_ID,DIE_ID_4UP,DIE_ID_16UP,ABS_COL,ABS_ROW,INTRA_COL,INTRA_ROW,COLUMN_RETICLE,ROW_RETICLE,NOM_X_MM_1UP,NOM_Y_MM_1UP,EG_MOX_1UP,EG_MOY_1UP,EG_MOX_4UP,EG_MOY_4UP,EG_MOX_16UP,EG_MOY_16UP,ACCR_JY_1UP,ACCR_JX_1UP,ACCR_JY_4UP,ACCR_JX_4UP,ACCR_JY_16UP,ACCR_JX_16UP
9-7-7-17,T-9-7-7-17,T-9-7-7-17,63,113,9,7,7,17,-5.425,49.91,1,43,,,,,43,-1,,,,
9-1-8-17,T-9-1-8-17,T-9-1-8-17,72,119,9,1,8,17,4.34,56.42,-8,49,,,,,49,8,,,,
9-2-8-17,T-9-2-8-17,T-9-2-8-17,72,118,9,2,8,17,4.34,55.335,-8,48,,,,,48,8,,,,
9-3-8-17,T-9-3-8-17,T-9-3-8-17,72,117,9,3,8,17,4.34,54.25,-8,47,,,,,47,8,,,,
9-4-8-17,T-9-4-8-17,T-9-4-8-17,72,116,9,4,8,17,4.34,53.165,-8,46,,,,,46,8,,,,
9-5-8-17,T-9-5-8-17,T-9-5-8-17,72,115,9,5,8,17,4.34,52.08,-8,45,,,,,45,8,,,,
9-6-8-17,T-9-6-8-17,T-9-6-8-17,72,114,9,6,8,17,4.34,50.995,-8,44,,,,,44,8,,,,
1-7-8-17,T-1-7-8-17,T-1-7-8-17,64,113,1,7,8,17,-4.34,49.91,0,43,,,,,43,0,,,,
2-7-8-17,T-2-7-8-17,T-2-7-8-17,65,113,2,7,8,17,-3.255,49.91,-1,43,,,,,43,1,,,,
3-7-8-17,T-3-7-8-17,T-3-7-8-17,66,113,3,7,8,17,-2.17,49.91,-2,43,,,,,43,2,,,,
4-7-8-17,T-4-7-8-17,T-4-7-8-17,67,113,4,7,8,17,-1.085,49.91,-3,43,,,,,43,3,,,,
5-7-8-17,T-5-7-8-17,T-5-7-8-17,68,113,5,7,8,17,0,49.91,-4,43,,,,,43,4,,,,
6-7-8-17,T-6-7-8-17,T-6-7-8-17,69,113,6,7,8,17,1.085,49.91,-5,43,,,,,43,5,,,,
7-7-8-17,T-7-7-8-17,T-7-7-8-17,70,113,7,7,8,17,2.17,49.91,-6,43,,,,,43,6,,,,
8-7-8-17,T-8-7-8-17,T-8-7-8-17,71,113,8,7,8,17,3.255,49.91,-7,43,,,,,43,7,,,,
9-7-8-17,T-9-7-8-17,T-9-7-8-17,72,113,9,7,8,17,4.34,49.91,-8,43,,,,,43,8,,,,
9-1-9-17,T-9-1-9-17,T-9-1-9-17,81,119,9,1,9,17,14.105,56.42,-17,49,,,,,49,17,,,,
9-2-9-17,T-9-2-9-17,T-9-2-9-17,81,118,9,2,9,17,14.105,55.335,-17,48,,,,,48,17,,,,
9-3-9-17,T-9-3-9-17,T-9-3-9-17,81,117,9,3,9,17,14.105,54.25,-17,47,,,,,47,17,,,,
9-4-9-17,T-9-4-9-17,T-9-4-9-17,81,116,9,4,9,17,14.105,53.165,-17,46,,,,,46,17,,,,
9-5-9-17,T-9-5-9-17,T-9-5-9-17,81,115,9,5,9,17,14.105,52.08,-17,45,,,,,45,17,,,,
9-6-9-17,T-9-6-9-17,T-9-6-9-17,81,114,9,6,9,17,14.105,50.995,-17,44,,,,,44,17,,,,
1-7-9-17,T-1-7-9-17,T-1-7-9-17,73,113,1,7,9,17,5.425,49.91,-9,43,,,,,43,9,,,,
2-7-9-17,T-2-7-9-17,T-2-7-9-17,74,113,2,7,9,17,6.51,49.91,-10,43,,,,,43,10,,,,
3-7-9-17,T-3-7-9-17,T-3-7-9-17,75,113,3,7,9,17,7.595,49.91,-11,43,,,,,43,11,,,,
4-7-9-17,T-4-7-9-17,T-4-7-9-17,76,113,4,7,9,17,8.68,49.91,-12,43,,,,,43,12,,,,
5-7-9-17,T-5-7-9-17,T-5-7-9-17,77,113,5,7,9,17,9.765,49.91,-13,43,,,,,43,13,,,,
6-7-9-17,T-6-7-9-17,T-6-7-9-17,78,113,6,7,9,17,10.85,49.91,-14,43,,,,,43,14,,,,
7-7-9-17,T-7-7-9-17,T-7-7-9-17,79,113,7,7,9,17,11.935,49.91,-15,43,,,,,43,15,,,,
8-7-9-17,T-8-7-9-17,T-8-7-9-17,80,113,8,7,9,17,13.02,49.91,-16,43,,,,,43,16,,,,
9-7-9-17,T-9-7-9-17,T-9-7-9-17,81,113,9,7,9,17,14.105,49.91,-17,43,,,,,43,17,,,,
9-1-10-17,T-9-1-10-17,T-9-1-10-17,90,119,9,1,10,17,23.87,56.42,-26,49,,,,,49,26,,,,
9-2-10-17,T-9-2-10-17,T-9-2-10-17,90,118,9,2,10,17,23.87,55.335,-26,48,,,,,48,26,,,,
9-3-10-17,T-9-3-10-17,T-9-3-10-17,90,117,9,3,10,17,23.87,54.25,-26,47,,,,,47,26,,,,
9-4-10-17,T-9-4-10-17,T-9-4-10-17,90,116,9,4,10,17,23.87,53.165,-26,46,,,,,46,26,,,,
9-5-10-17,T-9-5-10-17,T-9-5-10-17,90,115,9,5,10,17,23.87,52.08,-26,45,,,,,45,26,,,,
9-6-10-17,T-9-6-10-17,T-9-6-10-17,90,114,9,6,10,17,23.87,50.995,-26,44,,,,,44,26,,,,
1-7-10-17,T-1-7-10-17,T-1-7-10-17,82,113,1,7,10,17,15.19,49.91,-18,43,,,,,43,18,,,,
2-7-10-17,T-2-7-10-17,T-2-7-10-17,83,113,2,7,10,17,16.275,49.91,-19,43,,,,,43,19,,,,
3-7-10-17,T-3-7-10-17,T-3-7-10-17,84,113,3,7,10,17,17.36,49.91,-20,43,,,,,43,20,,,,
4-7-10-17,T-4-7-10-17,T-4-7-10-17,85,113,4,7,10,17,18.445,49.91,-21,43,,,,,43,21,,,,
5-7-10-17,T-5-7-10-17,T-5-7-10-17,86,113,5,7,10,17,19.53,49.91,-22,43,,,,,43,22,,,,
6-7-10-17,T-6-7-10-17,T-6-7-10-17,87,113,6,7,10,17,20.615,49.91,-23,43,,,,,43,23,,,,
7-7-10-17,T-7-7-10-17,T-7-7-10-17,88,113,7,7,10,17,21.7,49.91,-24,43,,,,,43,24,,,,
8-7-10-17,T-8-7-10-17,T-8-7-10-17,89,113,8,7,10,17,22.785,49.91,-25,43,,,,,43,25,,,,
9-7-10-17,T-9-7-10-17,T-9-7-10-17,90,113,9,7,10,17,23.87,49.91,-26,43,,,,,43,26,,,,
9-1-11-17,T-9-1-11-17,T-9-1-11-17,99,119,9,1,11,17,33.635,56.42,-35,49,,,,,49,35,,,,
9-2-11-17,T-9-2-11-17,T-9-2-11-17,99,118,9,2,11,17,33.635,55.335,-35,48,,,,,48,35,,,,
9-3-11-17,T-9-3-11-17,T-9-3-11-17,99,117,9,3,11,17,33.635,54.25,-35,47,,,,,47,35,,,,
9-4-11-17,T-9-4-11-17,T-9-4-11-17,99,116,9,4,11,17,33.635,53.165,-35,46,,,,,46,35,,,,
9-5-11-17,T-9-5-11-17,T-9-5-11-17,99,115,9,5,11,17,33.635,52.08,-35,45,,,,,45,35,,,,
9-6-11-17,T-9-6-11-17,T-9-6-11-17,99,114,9,6,11,17,33.635,50.995,-35,44,,,,,44,35,,,,
1-7-11-17,T-1-7-11-17,T-1-7-11-17,91,113,1,7,11,17,24.955,49.91,-27,43,,,,,43,27,,,,
2-7-11-17,T-2-7-11-17,T-2-7-11-17,92,113,2,7,11,17,26.04,49.91,-28,43,,,,,43,28,,,,
3-7-11-17,T-3-7-11-17,T-3-7-11-17,93,113,3,7,11,17,27.125,49.91,-29,43,,,,,43,29,,,,
4-7-11-17,T-4-7-11-17,T-4-7-11-17,94,113,4,7,11,17,28.21,49.91,-30,43,,,,,43,30,,,,
5-7-11-17,T-5-7-11-17,T-5-7-11-17,95,113,5,7,11,17,29.295,49.91,-31,43,,,,,43,31,,,,
6-7-11-17,T-6-7-11-17,T-6-7-11-17,96,113,6,7,11,17,30.38,49.91,-32,43,,,,,43,32,,,,
7-7-11-17,T-7-7-11-17,T-7-7-11-17,97,113,7,7,11,17,31.465,49.91,-33,43,,,,,43,33,,,,
8-7-11-17,T-8-7-11-17,T-8-7-11-17,98,113,8,7,11,17,32.55,49.91,-34,43,,,,,43,34,,,,
9-7-11-17,T-9-7-11-17,T-9-7-11-17,99,113,9,7,11,17,33.635,49.91,-35,43,,,,,43,35,,,,
9-1-12-17,T-9-1-12-17,T-9-1-12-17,108,119,9,1,12,17,43.4,56.42,-44,49,,,,,49,44,,,,
9-2-12-17,T-9-2-12-17,T-9-2-12-17,108,118,9,2,12,17,43.4,55.335,-44,48,,,,,48,44,,,,
9-3-12-17,T-9-3-12-17,T-9-3-12-17,108,117,9,3,12,17,43.4,54.25,-44,47,,,,,47,44,,,,
9-4-12-17,T-9-4-12-17,T-9-4-12-17,108,116,9,4,12,17,43.4,53.165,-44,46,,,,,46,44,,,,
9-5-12-17,T-9-5-12-17,T-9-5-12-17,108,115,9,5,12,17,43.4,52.08,-44,45,,,,,45,44,,,,
9-6-12-17,T-9-6-12-17,T-9-6-12-17,108,114,9,6,12,17,43.4,50.995,-44,44,,,,,44,44,,,,
1-7-12-17,T-1-7-12-17,T-1-7-12-17,100,113,1,7,12,17,34.72,49.91,-36,43,,,,,43,36,,,,
2-7-12-17,T-2-7-12-17,T-2-7-12-17,101,113,2,7,12,17,35.805,49.91,-37,43,,,,,43,37,,,,
3-7-12-17,T-3-7-12-17,T-3-7-12-17,102,113,3,7,12,17,36.89,49.91,-38,43,,,,,43,38,,,,
4-7-12-17,T-4-7-12-17,T-4-7-12-17,103,113,4,7,12,17,37.975,49.91,-39,43,,,,,43,39,,,,
5-7-12-17,T-5-7-12-17,T-5-7-12-17,104,113,5,7,12,17,39.06,49.91,-40,43,,,,,43,40,,,,
6-7-12-17,T-6-7-12-17,T-6-7-12-17,105,113,6,7,12,17,40.145,49.91,-41,43,,,,,43,41,,,,
7-7-12-17,T-7-7-12-17,T-7-7-12-17,106,113,7,7,12,17,41.23,49.91,-42,43,,,,,43,42,,,,
8-7-12-17,T-8-7-12-17,T-8-7-12-17,107,113,8,7,12,17,42.315,49.91,-43,43,,,,,43,43,,,,
9-7-12-17,T-9-7-12-17,T-9-7-12-17,108,113,9,7,12,17,43.4,49.91,-44,43,,,,,43,44,,,,
9-1-3-16,T-9-1-3-16,T-9-1-3-16,27,112,9,1,3,16,-44.485,48.825,37,42,,,,,42,-37,,,,
9-2-3-16,T-9-2-3-16,T-9-2-3-16,27,111,9,2,3,16,-44.485,47.74,37,41,,,,,41,-37,,,,
9-3-3-16,T-9-3-3-16,T-9-3-3-16,27,110,9,3,3,16,-44.485,46.655,37,40,,,,,40,-37,,,,
9-4-3-16,T-9-4-3-16,T-9-4-3-16,27,109,9,4,3,16,-44.485,45.57,37,39,,,,,39,-37,,,,
9-5-3-16,T-9-5-3-16,T-9-5-3-16,27,108,9,5,3,16,-44.485,44.485,37,38,,,,,38,-37,,,,
9-6-3-16,T-9-6-3-16,T-9-6-3-16,27,107,9,6,3,16,-44.485,43.4,37,37,,,,,37,-37,,,,
1-7-3-16,T-1-7-3-16,T-1-7-3-16,19,106,1,7,3,16,-53.165,42.315,45,36,,,,,36,-45,,,,
2-7-3-16,T-2-7-3-16,T-2-7-3-16,20,106,2,7,3,16,-52.08,42.315,44,36,,,,,36,-44,,,,
3-7-3-16,T-3-7-3-16,T-3-7-3-16,21,106,3,7,3,16,-50.995,42.315,43,36,,,,,36,-43,,,,
4-7-3-16,T-4-7-3-16,T-4-7-3-16,22,106,4,7,3,16,-49.91,42.315,42,36,,,,,36,-42,,,,
5-7-3-16,T-5-7-3-16,T-5-7-3-16,23,106,5,7,3,16,-48.825,42.315,41,36,,,,,36,-41,,,,
6-7-3-16,T-6-7-3-16,T-6-7-3-16,24,106,6,7,3,16,-47.74,42.315,40,36,,,,,36,-40,,,,
7-7-3-16,T-7-7-3-16,T-7-7-3-16,25,106,7,7,3,16,-46.655,42.315,39,36,,,,,36,-39,,,,
8-7-3-16,T-8-7-3-16,T-8-7-3-16,26,106,8,7,3,16,-45.57,42.315,38,36,,,,,36,-38,,,,
9-7-3-16,T-9-7-3-16,T-9-7-3-16,27,106,9,7,3,16,-44.485,42.315,37,36,,,,,36,-37,,,,
9-1-4-16,T-9-1-4-16,T-9-1-4-16,36,112,9,1,4,16,-34.72,48.825,28,42,,,,,42,-28,,,,
9-2-4-16,T-9-2-4-16,T-9-2-4-16,36,111,9,2,4,16,-34.72,47.74,28,41,,,,,41,-28,,,,
9-3-4-16,T-9-3-4-16,T-9-3-4-16,36,110,9,3,4,16,-34.72,46.655,28,40,,,,,40,-28,,,,
9-4-4-16,T-9-4-4-16,T-9-4-4-16,36,109,9,4,4,16,-34.72,45.57,28,39,,,,,39,-28,,,,
9-5-4-16,T-9-5-4-16,T-9-5-4-16,36,108,9,5,4,16,-34.72,44.485,28,38,,,,,38,-28,,,,
9-6-4-16,T-9-6-4-16,T-9-6-4-16,36,107,9,6,4,16,-34.72,43.4,28,37,,,,,37,-28,,,,
1-7-4-16,T-1-7-4-16,T-1-7-4-16,28,106,1,7,4,16,-43.4,42.315,36,36,,,,,36,-36,,,,
2-7-4-16,T-2-7-4-16,T-2-7-4-16,29,106,2,7,4,16,-42.315,42.315,35,36,,,,,36,-35,,,,
3-7-4-16,T-3-7-4-16,T-3-7-4-16,30,106,3,7,4,16,-41.23,42.315,34,36,,,,,36,-34,,,,
4-7-4-16,T-4-7-4-16,T-4-7-4-16,31,106,4,7,4,16,-40.145,42.315,33,36,,,,,36,-33,,,,
5-7-4-16,T-5-7-4-16,T-5-7-4-16,32,106,5,7,4,16,-39.06,42.315,32,36,,,,,36,-32,,,,
6-7-4-16,T-6-7-4-16,T-6-7-4-16,33,106,6,7,4,16,-37.975,42.315,31,36,,,,,36,-31,,,,
7-7-4-16,T-7-7-4-16,T-7-7-4-16,34,106,7,7,4,16,-36.89,42.315,30,36,,,,,36,-30,,,,
8-7-4-16,T-8-7-4-16,T-8-7-4-16,35,106,8,7,4,16,-35.805,42.315,29,36,,,,,36,-29,,,,
9-7-4-16,T-9-7-4-16,T-9-7-4-16,36,106,9,7,4,16,-34.72,42.315,28,36,,,,,36,-28,,,,
9-1-5-16,T-9-1-5-16,T-9-1-5-16,45,112,9,1,5,16,-24.955,48.825,19,42,,,,,42,-19,,,,
9-2-5-16,T-9-2-5-16,T-9-2-5-16,45,111,9,2,5,16,-24.955,47.74,19,41,,,,,41,-19,,,,
9-3-5-16,T-9-3-5-16,T-9-3-5-16,45,110,9,3,5,16,-24.955,46.655,19,40,,,,,40,-19,,,,
9-4-5-16,T-9-4-5-16,T-9-4-5-16,45,109,9,4,5,16,-24.955,45.57,19,39,,,,,39,-19,,,,
9-5-5-16,T-9-5-5-16,T-9-5-5-16,45,108,9,5,5,16,-24.955,44.485,19,38,,,,,38,-19,,,,
9-6-5-16,T-9-6-5-16,T-9-6-5-16,45,107,9,6,5,16,-24.955,43.4,19,37,,,,,37,-19,,,,
1-7-5-16,T-1-7-5-16,T-1-7-5-16,37,106,1,7,5,16,-33.635,42.315,27,36,,,,,36,-27,,,,
2-7-5-16,T-2-7-5-16,T-2-7-5-16,38,106,2,7,5,16,-32.55,42.315,26,36,,,,,36,-26,,,,
3-7-5-16,T-3-7-5-16,T-3-7-5-16,39,106,3,7,5,16,-31.465,42.315,25,36,,,,,36,-25,,,,
4-7-5-16,T-4-7-5-16,T-4-7-5-16,40,106,4,7,5,16,-30.38,42.315,24,36,,,,,36,-24,,,,
5-7-5-16,T-5-7-5-16,T-5-7-5-16,41,106,5,7,5,16,-29.295,42.315,23,36,,,,,36,-23,,,,
6-7-5-16,T-6-7-5-16,T-6-7-5-16,42,106,6,7,5,16,-28.21,42.315,22,36,,,,,36,-22,,,,
7-7-5-16,T-7-7-5-16,T-7-7-5-16,43,106,7,7,5,16,-27.125,42.315,21,36,,,,,36,-21,,,,
8-7-5-16,T-8-7-5-16,T-8-7-5-16,44,106,8,7,5,16,-26.04,42.315,20,36,,,,,36,-20,,,,
9-7-5-16,T-9-7-5-16,T-9-7-5-16,45,106,9,7,5,16,-24.955,42.315,19,36,,,,,36,-19,,,,
9-1-6-16,T-9-1-6-16,T-9-1-6-16,54,112,9,1,6,16,-15.19,48.825,10,42,,,,,42,-10,,,,
9-2-6-16,T-9-2-6-16,T-9-2-6-16,54,111,9,2,6,16,-15.19,47.74,10,41,,,,,41,-10,,,,
9-3-6-16,T-9-3-6-16,T-9-3-6-16,54,110,9,3,6,16,-15.19,46.655,10,40,,,,,40,-10,,,,
9-4-6-16,T-9-4-6-16,T-9-4-6-16,54,109,9,4,6,16,-15.19,45.57,10,39,,,,,39,-10,,,,
9-5-6-16,T-9-5-6-16,T-9-5-6-16,54,108,9,5,6,16,-15.19,44.485,10,38,,,,,38,-10,,,,
9-6-6-16,T-9-6-6-16,T-9-6-6-16,54,107,9,6,6,16,-15.19,43.4,10,37,,,,,37,-10,,,,
1-7-6-16,T-1-7-6-16,T-1-7-6-16,46,106,1,7,6,16,-23.87,42.315,18,36,,,,,36,-18,,,,
2-7-6-16,T-2-7-6-16,T-2-7-6-16,47,106,2,7,6,16,-22.785,42.315,17,36,,,,,36,-17,,,,
3-7-6-16,T-3-7-6-16,T-3-7-6-16,48,106,3,7,6,16,-21.7,42.315,16,36,,,,,36,-16,,,,
4-7-6-16,T-4-7-6-16,T-4-7-6-16,49,106,4,7,6,16,-20.615,42.315,15,36,,,,,36,-15,,,,
5-7-6-16,T-5-7-6-16,T-5-7-6-16,50,106,5,7,6,16,-19.53,42.315,14,36,,,,,36,-14,,,,
6-7-6-16,T-6-7-6-16,T-6-7-6-16,51,106,6,7,6,16,-18.445,42.315,13,36,,,,,36,-13,,,,
7-7-6-16,T-7-7-6-16,T-7-7-6-16,52,106,7,7,6,16,-17.36,42.315,12,36,,,,,36,-12,,,,
8-7-6-16,T-8-7-6-16,T-8-7-6-16,53,106,8,7,6,16,-16.275,42.315,11,36,,,,,36,-11,,,,
9-7-6-16,T-9-7-6-16,T-9-7-6-16,54,106,9,7,6,16,-15.19,42.315,10,36,,,,,36,-10,,,,
9-1-7-16,T-9-1-7-16,T-9-1-7-16,63,112,9,1,7,16,-5.425,48.825,1,42,,,,,42,-1,,,,
9-2-7-16,T-9-2-7-16,T-9-2-7-16,63,111,9,2,7,16,-5.425,47.74,1,41,,,,,41,-1,,,,
9-3-7-16,T-9-3-7-16,T-9-3-7-16,63,110,9,3,7,16,-5.425,46.655,1,40,,,,,40,-1,,,,
9-4-7-16,T-9-4-7-16,T-9-4-7-16,63,109,9,4,7,16,-5.425,45.57,1,39,,,,,39,-1,,,,
9-5-7-16,T-9-5-7-16,T-9-5-7-16,63,108,9,5,7,16,-5.425,44.485,1,38,,,,,38,-1,,,,
9-6-7-16,T-9-6-7-16,T-9-6-7-16,63,107,9,6,7,16,-5.425,43.4,1,37,,,,,37,-1,,,,
1-7-7-16,T-1-7-7-16,T-1-7-7-16,55,106,1,7,7,16,-14.105,42.315,9,36,,,,,36,-9,,,,
2-7-7-16,T-2-7-7-16,T-2-7-7-16,56,106,2,7,7,16,-13.02,42.315,8,36,,,,,36,-8,,,,
3-7-7-16,T-3-7-7-16,T-3-7-7-16,57,106,3,7,7,16,-11.935,42.315,7,36,,,,,36,-7,,,,
4-7-7-16,T-4-7-7-16,T-4-7-7-16,58,106,4,7,7,16,-10.85,42.315,6,36,,,,,36,-6,,,,
5-7-7-16,T-5-7-7-16,T-5-7-7-16,59,106,5,7,7,16,-9.765,42.315,5,36,,,,,36,-5,,,,
6-7-7-16,T-6-7-7-16,T-6-7-7-16,60,106,6,7,7,16,-8.68,42.315,4,36,,,,,36,-4,,,,
7-7-7-16,T-7-7-7-16,T-7-7-7-16,61,106,7,7,7,16,-7.595,42.315,3,36,,,,,36,-3,,,,
8-7-7-16,T-8-7-7-16,T-8-7-7-16,62,106,8,7,7,16,-6.51,42.315,2,36,,,,,36,-2,,,,
9-7-7-16,T-9-7-7-16,T-9-7-7-16,63,106,9,7,7,16,-5.425,42.315,1,36,,,,,36,-1,,,,
9-1-8-16,T-9-1-8-16,T-9-1-8-16,72,112,9,1,8,16,4.34,48.825,-8,42,,,,,42,8,,,,
9-2-8-16,T-9-2-8-16,T-9-2-8-16,72,111,9,2,8,16,4.34,47.74,-8,41,,,,,41,8,,,,
9-3-8-16,T-9-3-8-16,T-9-3-8-16,72,110,9,3,8,16,4.34,46.655,-8,40,,,,,40,8,,,,
9-4-8-16,T-9-4-8-16,T-9-4-8-16,72,109,9,4,8,16,4.34,45.57,-8,39,,,,,39,8,,,,
9-5-8-16,T-9-5-8-16,T-9-5-8-16,72,108,9,5,8,16,4.34,44.485,-8,38,,,,,38,8,,,,
9-6-8-16,T-9-6-8-16,T-9-6-8-16,72,107,9,6,8,16,4.34,43.4,-8,37,,,,,37,8,,,,
1-7-8-16,T-1-7-8-16,T-1-7-8-16,64,106,1,7,8,16,-4.34,42.315,0,36,,,,,36,0,,,,
2-7-8-16,T-2-7-8-16,T-2-7-8-16,65,106,2,7,8,16,-3.255,42.315,-1,36,,,,,36,1,,,,
3-7-8-16,T-3-7-8-16,T-3-7-8-16,66,106,3,7,8,16,-2.17,42.315,-2,36,,,,,36,2,,,,
4-7-8-16,T-4-7-8-16,T-4-7-8-16,67,106,4,7,8,16,-1.085,42.315,-3,36,,,,,36,3,,,,
5-7-8-16,T-5-7-8-16,T-5-7-8-16,68,106,5,7,8,16,0,42.315,-4,36,,,,,36,4,,,,
6-7-8-16,T-6-7-8-16,T-6-7-8-16,69,106,6,7,8,16,1.085,42.315,-5,36,,,,,36,5,,,,
7-7-8-16,T-7-7-8-16,T-7-7-8-16,70,106,7,7,8,16,2.17,42.315,-6,36,,,,,36,6,,,,
8-7-8-16,T-8-7-8-16,T-8-7-8-16,71,106,8,7,8,16,3.255,42.315,-7,36,,,,,36,7,,,,
9-7-8-16,T-9-7-8-16,T-9-7-8-16,72,106,9,7,8,16,4.34,42.315,-8,36,,,,,36,8,,,,
9-1-9-16,T-9-1-9-16,T-9-1-9-16,81,112,9,1,9,16,14.105,48.825,-17,42,,,,,42,17,,,,
9-2-9-16,T-9-2-9-16,T-9-2-9-16,81,111,9,2,9,16,14.105,47.74,-17,41,,,,,41,17,,,,
9-3-9-16,T-9-3-9-16,T-9-3-9-16,81,110,9,3,9,16,14.105,46.655,-17,40,,,,,40,17,,,,
9-4-9-16,T-9-4-9-16,T-9-4-9-16,81,109,9,4,9,16,14.105,45.57,-17,39,,,,,39,17,,,,
9-5-9-16,T-9-5-9-16,T-9-5-9-16,81,108,9,5,9,16,14.105,44.485,-17,38,,,,,38,17,,,,
9-6-9-16,T-9-6-9-16,T-9-6-9-16,81,107,9,6,9,16,14.105,43.4,-17,37,,,,,37,17,,,,
1-7-9-16,T-1-7-9-16,T-1-7-9-16,73,106,1,7,9,16,5.425,42.315,-9,36,,,,,36,9,,,,
2-7-9-16,T-2-7-9-16,T-2-7-9-16,74,106,2,7,9,16,6.51,42.315,-10,36,,,,,36,10,,,,
3-7-9-16,T-3-7-9-16,T-3-7-9-16,75,106,3,7,9,16,7.595,42.315,-11,36,,,,,36,11,,,,
4-7-9-16,T-4-7-9-16,T-4-7-9-16,76,106,4,7,9,16,8.68,42.315,-12,36,,,,,36,12,,,,
5-7-9-16,T-5-7-9-16,T-5-7-9-16,77,106,5,7,9,16,9.765,42.315,-13,36,,,,,36,13,,,,
6-7-9-16,T-6-7-9-16,T-6-7-9-16,78,106,6,7,9,16,10.85,42.315,-14,36,,,,,36,14,,,,
7-7-9-16,T-7-7-9-16,T-7-7-9-16,79,106,7,7,9,16,11.935,42.315,-15,36,,,,,36,15,,,,
8-7-9-16,T-8-7-9-16,T-8-7-9-16,80,106,8,7,9,16,13.02,42.315,-16,36,,,,,36,16,,,,
9-7-9-16,T-9-7-9-16,T-9-7-9-16,81,106,9,7,9,16,14.105,42.315,-17,36,,,,,36,17,,,,
9-1-10-16,T-9-1-10-16,T-9-1-10-16,90,112,9,1,10,16,23.87,48.825,-26,42,,,,,42,26,,,,
9-2-10-16,T-9-2-10-16,T-9-2-10-16,90,111,9,2,10,16,23.87,47.74,-26,41,,,,,41,26,,,,
9-3-10-16,T-9-3-10-16,T-9-3-10-16,90,110,9,3,10,16,23.87,46.655,-26,40,,,,,40,26,,,,
9-4-10-16,T-9-4-10-16,T-9-4-10-16,90,109,9,4,10,16,23.87,45.57,-26,39,,,,,39,26,,,,
9-5-10-16,T-9-5-10-16,T-9-5-10-16,90,108,9,5,10,16,23.87,44.485,-26,38,,,,,38,26,,,,
9-6-10-16,T-9-6-10-16,T-9-6-10-16,90,107,9,6,10,16,23.87,43.4,-26,37,,,,,37,26,,,,
1-7-10-16,T-1-7-10-16,T-1-7-10-16,82,106,1,7,10,16,15.19,42.315,-18,36,,,,,36,18,,,,
2-7-10-16,T-2-7-10-16,T-2-7-10-16,83,106,2,7,10,16,16.275,42.315,-19,36,,,,,36,19,,,,
3-7-10-16,T-3-7-10-16,T-3-7-10-16,84,106,3,7,10,16,17.36,42.315,-20,36,,,,,36,20,,,,
4-7-10-16,T-4-7-10-16,T-4-7-10-16,85,106,4,7,10,16,18.445,42.315,-21,36,,,,,36,21,,,,
5-7-10-16,T-5-7-10-16,T-5-7-10-16,86,106,5,7,10,16,19.53,42.315,-22,36,,,,,36,22,,,,
6-7-10-16,T-6-7-10-16,T-6-7-10-16,87,106,6,7,10,16,20.615,42.315,-23,36,,,,,36,23,,,,
7-7-10-16,T-7-7-10-16,T-7-7-10-16,88,106,7,7,10,16,21.7,42.315,-24,36,,,,,36,24,,,,
8-7-10-16,T-8-7-10-16,T-8-7-10-16,89,106,8,7,10,16,22.785,42.315,-25,36,,,,,36,25,,,,
9-7-10-16,T-9-7-10-16,T-9-7-10-16,90,106,9,7,10,16,23.87,42.315,-26,36,,,,,36,26,,,,
9-1-11-16,T-9-1-11-16,T-9-1-11-16,99,112,9,1,11,16,33.635,48.825,-35,42,,,,,42,35,,,,
9-2-11-16,T-9-2-11-16,T-9-2-11-16,99,111,9,2,11,16,33.635,47.74,-35,41,,,,,41,35,,,,
9-3-11-16,T-9-3-11-16,T-9-3-11-16,99,110,9,3,11,16,33.635,46.655,-35,40,,,,,40,35,,,,
9-4-11-16,T-9-4-11-16,T-9-4-11-16,99,109,9,4,11,16,33.635,45.57,-35,39,,,,,39,35,,,,
9-5-11-16,T-9-5-11-16,T-9-5-11-16,99,108,9,5,11,16,33.635,44.485,-35,38,,,,,38,35,,,,
9-6-11-16,T-9-6-11-16,T-9-6-11-16,99,107,9,6,11,16,33.635,43.4,-35,37,,,,,37,35,,,,
1-7-11-16,T-1-7-11-16,T-1-7-11-16,91,106,1,7,11,16,24.955,42.315,-27,36,,,,,36,27,,,,
2-7-11-16,T-2-7-11-16,T-2-7-11-16,92,106,2,7,11,16,26.04,42.315,-28,36,,,,,36,28,,,,
3-7-11-16,T-3-7-11-16,T-3-7-11-16,93,106,3,7,11,16,27.125,42.315,-29,36,,,,,36,29,,,,
4-7-11-16,T-4-7-11-16,T-4-7-11-16,94,106,4,7,11,16,28.21,42.315,-30,36,,,,,36,30,,,,
5-7-11-16,T-5-7-11-16,T-5-7-11-16,95,106,5,7,11,16,29.295,42.315,-31,36,,,,,36,31,,,,
6-7-11-16,T-6-7-11-16,T-6-7-11-16,96,106,6,7,11,16,30.38,42.315,-32,36,,,,,36,32,,,,
7-7-11-16,T-7-7-11-16,T-7-7-11-16,97,106,7,7,11,16,31.465,42.315,-33,36,,,,,36,33,,,,
8-7-11-16,T-8-7-11-16,T-8-7-11-16,98,106,8,7,11,16,32.55,42.315,-34,36,,,,,36,34,,,,
